event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance,treated_baseline_epss,treated_baseline_percentile,treated_anchor_offset,control_baseline_epss,control_baseline_percentile,control_anchor_offset,baseline_percentile_distance,match_rank,treated_epss_plus7,treated_percentile_plus7,control_epss_plus7,control_percentile_plus7,treated_percentile_delta_plus7,control_percentile_delta_plus7,att_percentile_delta_plus7,treated_epss_plus30,treated_percentile_plus30,control_epss_plus30,control_percentile_plus30,treated_percentile_delta_plus30,control_percentile_delta_plus30,att_percentile_delta_plus30
1063,CVE-2024-20440,2025-03-20,CVE-2024-39894,2025-05-07,7,0.05,0.72559,0.98719,0.0,0.0944,0.92144,0.0,0.06574999999999998,1,0.72559,0.98637,0.0944,0.91658,-0.0008200000000000429,-0.0048600000000000865,0.0040400000000000436,0.82283,0.99154,0.01351,0.79036,0.004349999999999965,-0.13108000000000009,0.13543000000000005
1064,CVE-2024-20481,2025-01-22,CVE-2024-8945,2025-03-28,10,0.3499999999999998,0.00181,0.55897,0.0,0.00164,0.53817,0.0,0.02079999999999993,1,0.00181,0.55964,0.00164,0.53889,0.0006700000000000594,0.0007199999999999429,-4.999999999988347e-05,0.00181,0.56177,0.00164,0.54088,0.0028000000000000247,0.00270999999999999,9.00000000000345e-05
1065,CVE-2024-2054,2025-04-09,CVE-2024-1709,2025-05-29,11,0.24999999999999928,0.81671,0.99146,0.0,0.94123,0.99902,0.0,0.007560000000000011,1,0.81578,0.99108,0.94364,0.9995,-0.00038000000000004697,0.00048000000000003595,-0.0008600000000000829,0.81919,0.99138,0.94364,0.9995,-7.999999999996898e-05,0.00048000000000003595,-0.0005600000000000049
1065,CVE-2024-2054,2025-04-09,CVE-2024-27198,2025-05-13,1,0.05,0.81671,0.99146,0.0,0.94582,1.0,0.0,0.008539999999999992,2,0.81578,0.99108,0.94579,1.0,-0.00038000000000004697,0.0,-0.00038000000000004697,0.81919,0.99138,0.94579,1.0,-7.999999999996898e-05,0.0,-7.999999999996898e-05
1065,CVE-2024-2054,2025-04-09,CVE-2024-29943,2025-05-19,2,0.05,0.81671,0.99146,0.0,0.23938,0.95582,0.0,0.035640000000000005,3,0.81578,0.99108,0.17035,0.94552,-0.00038000000000004697,-0.010299999999999976,0.009919999999999929,0.81919,0.99138,0.59083,0.9808,-7.999999999996898e-05,0.024980000000000002,-0.02505999999999997
1074,CVE-2024-21410,2025-04-17,CVE-2024-37014,2025-05-19,1,0.0,0.01258,0.78258,0.0,0.02498,0.84441,0.0,0.06182999999999994,1,0.01463,0.7977,0.02498,0.84445,0.015119999999999911,4.0000000000040004e-05,0.015079999999999871,0.01463,0.79856,0.02498,0.84517,0.015979999999999994,0.0007599999999999829,0.015220000000000011
1076,CVE-2024-21413,2025-02-06,CVE-2024-29943,2025-05-19,8,0.0,0.00053,0.23848,0.0,0.00046,0.18417,0.0,0.05431,1,0.02245,0.89408,0.00046,0.18401,0.6556,-0.00015999999999999348,0.6557599999999999,0.05394,0.93189,0.00046,0.18945,0.69341,0.005280000000000007,0.6881299999999999
1091,CVE-2024-21762,2025-04-13,CVE-2024-1709,2025-05-29,10,0.24999999999999928,0.90724,0.99609,0.0,0.94123,0.99903,0.0,0.0029399999999999427,1,0.9166,0.99641,0.94364,0.99951,0.00031999999999998696,0.00048000000000003595,-0.000160000000000049,0.92231,0.99693,0.94364,0.9995,0.0008399999999999519,0.00047000000000008146,0.00036999999999987043
1091,CVE-2024-21762,2025-04-13,CVE-2024-29943,2025-05-19,6,0.05,0.90724,0.99609,0.0,0.23938,0.95588,0.0,0.04021000000000008,2,0.9166,0.99641,0.17035,0.94563,0.00031999999999998696,-0.010249999999999981,0.010569999999999968,0.92231,0.99693,0.59083,0.9808,0.0008399999999999519,0.024920000000000053,-0.0240800000000001
1091,CVE-2024-21762,2025-04-13,CVE-2024-5274,2025-05-16,11,0.25000000000000105,0.90724,0.99609,0.0,0.17325,0.94529,0.0,0.05080000000000007,3,0.9166,0.99641,0.01117,0.76994,0.00031999999999998696,-0.17535,0.17567,0.92231,0.99693,0.01747,0.81514,0.0008399999999999519,-0.13015,0.13098999999999994
1093,CVE-2024-21887,2025-04-03,CVE-2024-29943,2025-05-19,11,0.7000000000000011,0.94416,0.99978,0.0,0.23938,0.95573,0.0,0.044050000000000034,1,0.94416,0.99979,0.23938,0.95584,9.99999999995449e-06,0.0001100000000000545,-0.00010000000000010001,0.94416,0.99977,0.42067,0.97251,-9.99999999995449e-06,0.016780000000000017,-0.01678999999999997
1093,CVE-2024-21887,2025-04-03,CVE-2024-5274,2025-05-16,9,0.55,0.94416,0.99978,0.0,0.17325,0.94517,0.0,0.05461000000000005,2,0.94416,0.99979,0.17325,0.94526,9.99999999995449e-06,9.00000000000345e-05,-8.000000000008001e-05,0.94416,0.99977,0.03278,0.86525,-9.99999999995449e-06,-0.07991999999999999,0.07991000000000004
1093,CVE-2024-21887,2025-04-03,CVE-2024-31989,2025-05-09,5,0.14999999999999963,0.94416,0.99978,0.0,0.08724,0.91684,0.0,0.08294000000000001,3,0.94416,0.99979,0.08724,0.91693,9.99999999995449e-06,9.00000000000345e-05,-8.000000000008001e-05,0.94416,0.99977,0.01423,0.7962,-9.99999999995449e-06,-0.12063999999999997,0.12063000000000001
1094,CVE-2024-21894,2025-04-17,CVE-2024-29943,2025-05-19,4,0.05,0.12221,0.93429,0.0,0.17035,0.94559,0.0,0.011300000000000088,1,0.12221,0.93427,0.17035,0.94564,-1.999999999990898e-05,4.999999999999449e-05,-6.999999999990347e-05,0.08128,0.91691,0.6321,0.98261,-0.01737999999999995,0.03701999999999994,-0.05439999999999989
1094,CVE-2024-21894,2025-04-17,CVE-2024-1709,2025-05-29,11,0.24999999999999928,0.12221,0.93429,0.0,0.94364,0.9995,0.0,0.0652100000000001,2,0.12221,0.93427,0.94364,0.99952,-1.999999999990898e-05,1.999999999990898e-05,-3.999999999981796e-05,0.08128,0.91691,0.94364,0.9995,-0.01737999999999995,0.0,-0.01737999999999995
1094,CVE-2024-21894,2025-04-17,CVE-2024-37014,2025-05-19,1,0.0,0.12221,0.93429,0.0,0.02498,0.84441,0.0,0.08987999999999996,3,0.12221,0.93427,0.02498,0.84445,-1.999999999990898e-05,4.0000000000040004e-05,-5.999999999994898e-05,0.08128,0.91691,0.02498,0.84517,-0.01737999999999995,0.0007599999999999829,-0.018139999999999934
1095,CVE-2024-21924,2025-02-11,CVE-2024-22257,2025-05-30,5,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,1,0.00043,0.11678,0.00043,0.11678,0.002019999999999994,0.0021800000000000014,-0.00016000000000000736,0.00043,0.11935,0.00043,0.11935,0.004589999999999997,0.004750000000000004,-0.00016000000000000736
1096,CVE-2024-21925,2025-02-11,CVE-2024-22257,2025-05-30,5,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,1,0.00043,0.11678,0.00043,0.11678,0.002019999999999994,0.0021800000000000014,-0.00016000000000000736,0.00043,0.11935,0.00043,0.11935,0.004589999999999997,0.004750000000000004,-0.00016000000000000736
1105,CVE-2024-23108,2025-04-21,CVE-2024-1709,2025-05-29,1,0.05,0.89786,0.99519,0.0,0.94364,0.99951,0.0,0.0043199999999999905,1,0.89828,0.99523,0.94364,0.99951,3.999999999992898e-05,0.0,3.999999999992898e-05,0.89786,0.99533,0.94364,0.9995,0.000140000000000029,-9.99999999995449e-06,0.00014999999999998348
1107,CVE-2024-23222,2025-01-27,CVE-2024-7399,2025-05-06,2,0.0,0.0013,0.48907,0.0,0.00097,0.42159,0.0,0.06747999999999998,1,0.0027,0.67751,0.00097,0.42253,0.18843999999999994,0.0009399999999999964,0.18749999999999994,0.00315,0.70256,0.00097,0.42415,0.21348999999999996,0.0025600000000000067,0.21092999999999995
1108,CVE-2024-23346,2025-04-15,CVE-2024-29943,2025-05-19,7,0.55,0.28283,0.96159,0.0,0.17035,0.94542,0.0,0.016169999999999907,1,0.30046,0.96336,0.17035,0.94564,0.0017700000000000493,0.00021999999999999797,0.0015500000000000513,0.30046,0.96374,0.6321,0.98259,0.0021500000000000963,0.037169999999999925,-0.03501999999999983
1109,CVE-2024-23692,2025-03-28,CVE-2024-27198,2025-05-13,3,0.05,0.94336,0.99948,0.0,0.94582,1.0,0.0,0.0005199999999999649,1,0.94282,0.9993,0.94582,1.0,-0.000180000000000069,0.0,-0.000180000000000069,0.94282,0.99925,0.94579,1.0,-0.0002300000000000635,0.0,-0.0002300000000000635
1109,CVE-2024-23692,2025-03-28,CVE-2024-29943,2025-05-19,4,0.05,0.94336,0.99948,0.0,0.24595,0.95667,0.0,0.042810000000000015,2,0.94282,0.9993,0.23938,0.95576,-0.000180000000000069,-0.0009099999999999664,0.0007299999999998974,0.94282,0.99925,0.17035,0.94571,-0.0002300000000000635,-0.01095999999999997,0.010729999999999906
1109,CVE-2024-23692,2025-03-28,CVE-2024-21591,2025-05-07,2,0.05,0.94336,0.99948,0.0,0.0694,0.90548,0.0,0.09400000000000008,3,0.94282,0.9993,0.0694,0.90576,-0.000180000000000069,0.000280000000000058,-0.000460000000000127,0.94282,0.99925,0.23476,0.95607,-0.0002300000000000635,0.050590000000000024,-0.05082000000000009
1110,CVE-2024-23733,2025-04-16,CVE-2024-29944,2025-05-19,12,0.9500000000000004,0.00121,0.32349,0.0,0.00102,0.29365,0.0,0.029839999999999978,1,0.02119,0.83155,0.00119,0.32178,0.50806,0.02812999999999999,0.47992999999999997,0.02851,0.85513,0.00729,0.71467,0.5316399999999999,0.42102,0.11061999999999989
1110,CVE-2024-23733,2025-04-16,CVE-2024-22257,2025-05-30,11,0.7499999999999993,0.00121,0.32349,0.0,0.00192,0.41724,0.0,0.09375,2,0.02119,0.83155,0.00192,0.41706,0.50806,-0.00018000000000001348,0.50824,0.02851,0.85513,0.00161,0.38074,0.5316399999999999,-0.03649999999999998,0.5681399999999999
1116,CVE-2024-23922,2025-04-08,CVE-2024-6484,2025-05-17,10,0.44999999999999946,0.00149,0.32188,0.0,0.00149,0.32244,0.0,0.0005600000000000049,1,0.00126,0.33191,0.00038,0.10405,0.010029999999999983,-0.21839,0.22841999999999998,0.00125,0.33148,0.00044,0.13228,0.009599999999999997,-0.19016,0.19976
1116,CVE-2024-23922,2025-04-08,CVE-2024-36621,2025-05-09,4,0.3499999999999998,0.00149,0.32188,0.0,0.00097,0.2438,0.0,0.07808000000000001,2,0.00126,0.33191,0.00097,0.28266,0.010029999999999983,0.03886000000000003,-0.02883000000000005,0.00125,0.33148,0.00078,0.24267,0.009599999999999997,-0.0011299999999999921,0.01072999999999999
1116,CVE-2024-23922,2025-04-08,CVE-2024-33663,2025-05-11,6,0.3499999999999998,0.00149,0.32188,0.0,0.00093,0.23656,0.0,0.08532000000000001,3,0.00126,0.33191,0.00041,0.11649,0.010029999999999983,-0.12007,0.1301,0.00125,0.33148,0.00041,0.11923,0.009599999999999997,-0.11732999999999999,0.12693
1119,CVE-2024-23942,2025-03-18,CVE-2024-0150,2025-05-17,1,0.05,0.00013,0.0106,0.0,0.0002,0.02977,0.0,0.01917,1,6e-05,0.00255,0.0002,0.02834,-0.00805,-0.0014300000000000007,-0.006619999999999999,6e-05,0.00305,0.00023,0.04591,-0.007549999999999999,0.016139999999999998,-0.023689999999999996
1119,CVE-2024-23942,2025-03-18,CVE-2024-24582,2025-04-23,10,0.45000000000000034,0.00013,0.0106,0.0,0.00024,0.03951,0.0,0.028910000000000005,2,6e-05,0.00255,0.00024,0.03794,-0.00805,-0.001570000000000002,-0.006479999999999998,6e-05,0.00305,0.00024,0.0496,-0.007549999999999999,0.010089999999999995,-0.017639999999999996
1128,CVE-2024-24409,2025-04-09,CVE-2024-22257,2025-05-30,11,0.6500000000000015,0.00317,0.51835,0.0,0.00237,0.4408,0.0,0.07754999999999995,1,0.00215,0.4427,0.00192,0.41724,-0.07565,-0.023560000000000025,-0.05208999999999997,0.0226,0.83706,0.00148,0.36515,0.31871000000000005,-0.07565000000000005,0.3943600000000001
1134,CVE-2024-24582,2025-04-23,CVE-2024-39338,2025-05-27,1,0.0,0.00028,0.06168,0.0,0.00026,0.05352,0.0,0.00816,1,0.00028,0.06143,0.00029,0.06537,-0.0002500000000000002,0.01185,-0.0121,0.00028,0.06232,0.0003,0.06846,0.0006400000000000017,0.014939999999999995,-0.014299999999999993
1134,CVE-2024-24582,2025-04-23,CVE-2024-46687,2025-05-26,2,0.2999999999999998,0.00028,0.06168,0.0,0.00043,0.12832,0.0,0.06663999999999999,2,0.00028,0.06143,0.00043,0.12869,-0.0002500000000000002,0.0003700000000000092,-0.0006200000000000094,0.00028,0.06232,0.00044,0.1331,0.0006400000000000017,0.0047800000000000065,-0.004140000000000005
1135,CVE-2024-24691,2025-04-17,CVE-2024-48061,2025-05-19,4,0.20000000000000107,0.00344,0.56107,0.0,0.00432,0.61489,0.0,0.05382000000000009,1,0.00344,0.56112,0.00432,0.61484,4.999999999999449e-05,-4.999999999999449e-05,9.999999999998899e-05,0.00344,0.56283,0.00134,0.34498,0.0017600000000000948,-0.26991000000000004,0.27167000000000013
1135,CVE-2024-24691,2025-04-17,CVE-2024-42835,2025-05-19,3,0.20000000000000107,0.00344,0.56107,0.0,0.00475,0.63495,0.0,0.07388000000000006,2,0.00344,0.56112,0.00475,0.63504,4.999999999999449e-05,9.00000000000345e-05,-4.0000000000040004e-05,0.00344,0.56283,0.00475,0.63653,0.0017600000000000948,0.0015800000000000258,0.000180000000000069
1135,CVE-2024-24691,2025-04-17,CVE-2024-42509,2025-05-23,7,0.25000000000000105,0.00344,0.56107,0.0,0.00246,0.47957,0.0,0.08149999999999996,3,0.00344,0.56112,0.00246,0.47911,4.999999999999449e-05,-0.00046000000000001595,0.0005100000000000104,0.00344,0.56283,0.00246,0.47988,0.0017600000000000948,0.00030999999999997696,0.0014500000000001179
1140,CVE-2024-24919,2025-02-20,CVE-2024-28995,2025-04-17,5,0.05,0.96392,0.99713,0.0,0.96995,0.99854,0.0,0.0014100000000000223,1,0.96392,0.99711,0.96995,0.99855,-1.999999999990898e-05,1.0000000000065512e-05,-2.999999999997449e-05,0.94289,0.99932,0.94287,0.99932,0.0021900000000000253,0.0007800000000000029,0.0014100000000000223
1146,CVE-2024-2550,2024-12-27,CVE-2024-39894,2025-05-07,6,0.0,0.00043,0.10932,0.0,0.00044,0.14767,0.0,0.038349999999999995,1,0.00043,0.11013,0.00044,0.14874,0.0008100000000000052,0.0010700000000000154,-0.0002600000000000102,0.00046,0.19265,0.00044,0.1522,0.08332999999999999,0.004530000000000006,0.07879999999999998
1147,CVE-2024-25641,2025-04-15,CVE-2024-29943,2025-05-19,7,0.7500000000000011,0.77883,0.98919,0.0,0.17035,0.94542,0.0,0.043769999999999976,1,0.80004,0.99026,0.17035,0.94564,0.0010700000000000154,0.00021999999999999797,0.0008500000000000174,0.82023,0.9914,0.6321,0.98259,0.0022099999999999342,0.037169999999999925,-0.03495999999999999
1153,CVE-2024-26170,2025-04-16,CVE-2024-21325,2025-05-19,3,0.0,0.01318,0.78724,0.0,0.00814,0.72981,0.0,0.05743000000000009,1,0.06014,0.90148,0.00814,0.73,0.1142399999999999,0.00019000000000002348,0.11404999999999987,0.04645,0.88712,0.00814,0.73093,0.09987999999999997,0.0011200000000000099,0.09875999999999996
1164,CVE-2024-27348,2025-04-09,CVE-2024-1709,2025-05-29,11,0.24999999999999928,0.93863,0.99865,0.0,0.94123,0.99902,0.0,0.00036999999999998145,1,0.94079,0.99886,0.94364,0.9995,0.00020999999999993246,0.00048000000000003595,-0.0002700000000001035,0.94251,0.99916,0.94364,0.9995,0.0005100000000000104,0.00048000000000003595,2.999999999997449e-05
1164,CVE-2024-27348,2025-04-09,CVE-2024-27198,2025-05-13,1,0.05,0.93863,0.99865,0.0,0.94582,1.0,0.0,0.0013499999999999623,2,0.94079,0.99886,0.94579,1.0,0.00020999999999993246,0.0,0.00020999999999993246,0.94251,0.99916,0.94579,1.0,0.0005100000000000104,0.0,0.0005100000000000104
1164,CVE-2024-27348,2025-04-09,CVE-2024-29943,2025-05-19,2,0.05,0.93863,0.99865,0.0,0.23938,0.95582,0.0,0.042830000000000035,3,0.94079,0.99886,0.17035,0.94552,0.00020999999999993246,-0.010299999999999976,0.010509999999999908,0.94251,0.99916,0.59083,0.9808,0.0005100000000000104,0.024980000000000002,-0.024469999999999992
1171,CVE-2024-27746,2024-03-03,CVE-2024-2054,2025-04-09,8,0.0,0.00045,0.12438,0.0,0.00043,0.07027,3.0,0.054110000000000005,1,0.00084,0.34485,0.00043,0.07048,0.22047,0.00021000000000000185,0.22026,0.00101,0.40576,0.00508,0.76135,0.28138,0.6910799999999999,-0.4096999999999999
1172,CVE-2024-27747,2024-03-03,CVE-2024-2054,2025-04-09,8,0.0,0.00045,0.12438,0.0,0.00043,0.07027,3.0,0.054110000000000005,1,0.00084,0.34485,0.00043,0.07048,0.22047,0.00021000000000000185,0.22026,0.00101,0.40576,0.00508,0.76135,0.28138,0.6910799999999999,-0.4096999999999999
1174,CVE-2024-27876,2025-04-24,CVE-2024-46687,2025-05-26,5,2.55,0.00055,0.17409,0.0,0.00043,0.1284,0.0,0.04569000000000001,1,0.00055,0.17499,0.00043,0.12939,0.0009000000000000119,0.0009900000000000186,-9.000000000000674e-05,0.00022,0.04346,0.00044,0.13313,-0.13063,0.004730000000000012,-0.13536
1176,CVE-2024-28020,2024-10-30,CVE-2024-42845,2024-12-15,6,0.0,0.0005,0.20339,0.0,0.00045,0.16722,0.0,0.03616999999999998,1,0.0005,0.20385,0.00045,0.1679,0.00046000000000001595,0.0006799999999999862,-0.00021999999999997022,0.0005,0.20868,0.00045,0.17294,0.005290000000000017,0.005720000000000003,-0.00042999999999998595
1177,CVE-2024-28595,2024-03-20,CVE-2024-2054,2025-04-09,7,0.0,0.00043,0.07283,0.0,0.00043,0.07283,0.0,0.0,1,0.00101,0.40472,0.00508,0.76089,0.33189,0.6880599999999999,-0.3561699999999999,0.00101,0.40964,0.00508,0.76306,0.33681,0.6902299999999999,-0.3534199999999999
1178,CVE-2024-28726,2024-11-13,CVE-2024-42845,2024-12-15,1,0.0,0.00043,0.101,0.0,0.00045,0.16905,0.0,0.06805,1,0.00043,0.10278,0.00045,0.17084,0.00177999999999999,0.001789999999999986,-9.999999999996123e-06,0.00043,0.10843,0.00045,0.17777,0.007429999999999992,0.008720000000000006,-0.0012900000000000134
1179,CVE-2024-28777,2025-02-19,CVE-2024-39304,2025-04-09,12,0.05,0.0005,0.21763,1.0,0.0005,0.21771,0.0,7.999999999999674e-05,1,0.0005,0.21734,0.0005,0.21734,-0.0002899999999999847,-0.00036999999999998145,7.999999999999674e-05,0.00075,0.19828,0.20878,0.95165,-0.01934999999999998,0.73394,-0.75329
1179,CVE-2024-28777,2025-02-19,CVE-2024-48827,2025-04-06,10,0.05,0.0005,0.21763,1.0,0.00045,0.17984,0.0,0.03778999999999999,2,0.0005,0.21734,0.00045,0.17937,-0.0002899999999999847,-0.0004699999999999982,0.00018000000000001348,0.00075,0.19828,0.00531,0.64777,-0.01934999999999998,0.46792999999999996,-0.48727999999999994
1179,CVE-2024-28777,2025-02-19,CVE-2024-9054,2025-04-04,9,0.05,0.0005,0.21763,1.0,0.00064,0.30594,0.0,0.08831,3,0.0005,0.21734,0.00064,0.30535,-0.0002899999999999847,-0.0005899999999999794,0.0002999999999999947,0.00075,0.19828,0.00952,0.74394,-0.01934999999999998,0.43800000000000006,-0.45735000000000003
1183,CVE-2024-28991,2025-04-17,CVE-2024-29943,2025-05-19,7,0.8500000000000008,0.21307,0.95282,0.0,0.17035,0.94559,0.0,0.007229999999999959,1,0.27793,0.96122,0.17035,0.94564,0.008399999999999963,4.999999999999449e-05,0.008349999999999969,0.24609,0.95811,0.6321,0.98261,0.005290000000000017,0.03701999999999994,-0.031729999999999925
1184,CVE-2024-28995,2025-04-17,CVE-2024-20656,2025-05-18,8,0.8499999999999999,0.94441,0.99987,0.0,0.62083,0.98207,0.0,0.017800000000000038,1,0.94441,0.99986,0.62083,0.9821,-1.0000000000065512e-05,2.999999999997449e-05,-4.0000000000040004e-05,0.94441,0.99984,0.62165,0.98225,-3.0000000000085514e-05,0.00017999999999995797,-0.00021000000000004349
1184,CVE-2024-28995,2025-04-17,CVE-2024-20698,2025-05-18,9,0.8499999999999999,0.94441,0.99987,0.0,0.17205,0.94599,0.0,0.05388000000000004,2,0.94441,0.99986,0.17205,0.94604,-1.0000000000065512e-05,4.999999999999449e-05,-6.0000000000060005e-05,0.94441,0.99984,0.17205,0.94633,-3.0000000000085514e-05,0.00034000000000000696,-0.0003700000000000925
1188,CVE-2024-29059,2025-02-05,CVE-2024-20440,2025-03-20,1,0.0,0.69858,0.98245,0.0,0.05659,0.93296,0.0,0.049490000000000034,1,0.69152,0.98228,0.0468,0.92599,-0.00017000000000000348,-0.006970000000000032,0.006800000000000028,0.84119,0.98767,0.0468,0.92685,0.005220000000000002,-0.00611000000000006,0.011330000000000062
1192,CVE-2024-2973,2025-02-18,CVE-2024-41110,2025-05-09,11,0.14999999999999963,0.00043,0.11678,0.0,0.00045,0.1659,0.0,0.04912,1,0.00043,0.11716,0.00045,0.1664,0.00038000000000000533,0.0005000000000000004,-0.00011999999999999511,0.0027,0.4774,0.03401,0.86384,0.36062,0.69794,-0.33732
1195,CVE-2024-29849,2025-03-19,CVE-2024-27198,2025-05-13,12,0.05,0.6332,0.98206,0.0,0.94582,1.0,0.0,0.017939999999999956,1,0.6332,0.98254,0.94582,1.0,0.00047999999999992493,0.0,0.00047999999999992493,0.52716,0.97749,0.94579,1.0,-0.004570000000000074,0.0,-0.004570000000000074
1195,CVE-2024-29849,2025-03-19,CVE-2024-21591,2025-05-07,11,0.05,0.6332,0.98206,0.0,0.0694,0.90275,0.0,0.07930999999999999,2,0.6332,0.98254,0.0694,0.90467,0.00047999999999992493,0.0019199999999999218,-0.0014399999999999968,0.52716,0.97749,0.23476,0.95597,-0.004570000000000074,0.053219999999999934,-0.05779000000000001
1199,CVE-2024-30078,2024-06-25,CVE-2024-5836,2024-10-17,11,0.05,0.00052,0.20388,0.0,0.00054,0.21967,0.0,0.01579,1,0.00052,0.20506,0.00054,0.22081,0.0011799999999999866,0.0011400000000000021,3.999999999998449e-05,0.00052,0.20799,0.00054,0.22402,0.0041100000000000025,0.004349999999999993,-0.00023999999999999022
1199,CVE-2024-30078,2024-06-25,CVE-2024-21113,2025-05-01,1,0.0,0.00052,0.20388,0.0,0.00046,0.163,0.0,0.04088,2,0.00052,0.20506,0.00046,0.1641,0.0011799999999999866,0.0010999999999999899,7.999999999999674e-05,0.00052,0.20799,0.00046,0.1677,0.0041100000000000025,0.004699999999999982,-0.0005899999999999794
1203,CVE-2024-30896,2025-04-08,CVE-2024-37014,2025-05-19,11,0.7500000000000011,0.0305,0.85539,0.0,0.01989,0.82082,0.0,0.03456999999999999,1,0.02873,0.85476,0.02498,0.84408,-0.0006300000000000194,0.02326000000000006,-0.023890000000000078,0.02778,0.85272,0.02498,0.84467,-0.00266999999999995,0.023850000000000038,-0.026519999999999988
1203,CVE-2024-30896,2025-04-08,CVE-2024-37051,2025-05-16,6,0.25000000000000105,0.0305,0.85539,0.0,0.05467,0.89269,0.0,0.0373,2,0.02873,0.85476,0.01769,0.81547,-0.0006300000000000194,-0.07721999999999996,0.07658999999999994,0.02778,0.85272,0.01938,0.82393,-0.00266999999999995,-0.06875999999999993,0.06608999999999998
1203,CVE-2024-30896,2025-04-08,CVE-2024-31989,2025-05-09,3,0.14999999999999963,0.0305,0.85539,0.0,0.08724,0.91687,0.0,0.06147999999999998,3,0.02873,0.85476,0.02528,0.84509,-0.0006300000000000194,-0.07177999999999995,0.07114999999999994,0.02778,0.85272,0.02528,0.84564,-0.00266999999999995,-0.07123000000000002,0.06856000000000007
1210,CVE-2024-32113,2024-05-19,CVE-2024-27348,2025-04-09,7,0.0,0.00045,0.14805,0.0,0.00045,0.14805,0.0,0.0,1,0.00115,0.45112,0.00045,0.15051,0.30307000000000006,0.0024600000000000177,0.30061000000000004,0.07801,0.94238,0.00087,0.36935,0.79433,0.22130000000000002,0.5730299999999999
1217,CVE-2024-32896,2024-06-24,CVE-2024-21325,2025-05-19,12,0.0,0.00083,0.35603,0.0,0.00113,0.45121,0.0,0.09517999999999999,1,0.00083,0.35664,0.00113,0.45172,0.0006099999999999994,0.0005100000000000104,9.999999999998899e-05,0.00083,0.35879,0.00113,0.45331,0.0027599999999999847,0.0020999999999999908,0.0006599999999999939
1220,CVE-2024-33559,2024-05-19,CVE-2024-23346,2025-04-15,1,0.0,0.00043,0.08596,0.0,0.00045,0.14805,0.0,0.06208999999999999,1,0.00085,0.36083,0.00045,0.15051,0.27487,0.0024600000000000177,0.27241,0.00085,0.36341,0.00045,0.15484,0.27745000000000003,0.006790000000000018,0.27066
1225,CVE-2024-33896,2025-04-10,CVE-2024-26173,2025-05-16,9,0.6499999999999997,0.00848,0.72869,0.0,0.00862,0.73096,0.0,0.0022700000000001053,1,0.06419,0.90494,0.00789,0.72579,0.17625000000000002,-0.005170000000000008,0.18142000000000003,0.06708,0.90737,0.00368,0.57776,0.17868000000000006,-0.1532,0.33188000000000006
1225,CVE-2024-33896,2025-04-10,CVE-2024-43452,2025-05-16,6,0.3499999999999998,0.00848,0.72869,0.0,0.00653,0.68653,0.0,0.042159999999999975,2,0.06419,0.90494,0.01069,0.76512,0.17625000000000002,0.07859000000000005,0.09765999999999997,0.06708,0.90737,0.01209,0.77889,0.17868000000000006,0.09236,0.08632000000000006
1225,CVE-2024-33896,2025-04-10,CVE-2024-26178,2025-05-16,10,0.6499999999999997,0.00848,0.72869,0.0,0.0059,0.66812,0.0,0.0605699999999999,3,0.06419,0.90494,0.0054,0.6632,0.17625000000000002,-0.0049200000000000355,0.18117000000000005,0.06708,0.90737,0.00188,0.41307,0.17868000000000006,-0.25505000000000005,0.4337300000000001
1226,CVE-2024-3393,2024-12-27,CVE-2024-39894,2025-05-07,6,0.0,0.00043,0.1094,1.0,0.00044,0.14767,0.0,0.03827,1,0.01179,0.84812,0.00044,0.14874,0.73872,0.0010700000000000154,0.73765,0.00783,0.81398,0.00044,0.1522,0.70458,0.004530000000000006,0.70005
1229,CVE-2024-34331,2025-02-24,CVE-2024-29943,2025-05-19,1,0.0,0.00043,0.11721,0.0,0.00046,0.18564,0.0,0.06843,1,0.00043,0.11745,0.00046,0.18838,0.0002400000000000041,0.0027399999999999924,-0.0024999999999999883,0.00262,0.46519,0.24595,0.95615,0.34798,0.77051,-0.42253
1231,CVE-2024-34669,2024-10-30,CVE-2024-8376,2025-04-17,6,0.0,0.00043,0.09909,0.0,0.00044,0.11229,0.0,0.013200000000000003,1,0.00071,0.32107,0.00044,0.14182,0.22198,0.02953,0.19245,0.00071,0.32604,0.00145,0.51693,0.22694999999999999,0.40464,-0.17769000000000001
1238,CVE-2024-35057,2025-04-11,CVE-2024-39338,2025-05-27,3,0.05,0.00025,0.04061,0.0,0.00024,0.03776,0.0,0.0028499999999999984,1,9e-05,0.0059,0.00026,0.05445,-0.03471,0.016689999999999997,-0.051399999999999994,9e-05,0.0059,0.0003,0.06885,-0.03471,0.031089999999999993,-0.0658
1239,CVE-2024-35058,2025-04-11,CVE-2024-39338,2025-05-27,3,0.05,0.00046,0.11125,0.0,0.00024,0.03776,0.0,0.07349,1,0.00033,0.08361,0.00026,0.05445,-0.027639999999999998,0.016689999999999997,-0.044329999999999994,0.00033,0.08224,0.0003,0.06885,-0.029010000000000008,0.031089999999999993,-0.0601
